Date,XST.TO,XFN.TO,XEG.TO,XRE.TO,XIT.TO,XIC.TO,XGD.TO, XUT.TO ,XHC.TO,XQQ.TO,BTC-CAD,,,,,,,,,,
5/29/2018, $53.17 , $37.16 , $12.61 , $17.04 , $18.96 , $25.38 , $11.89 , $20.76 , $44.02 ,56.580002,9735.290039,,,,,,,,,,
5/30/2018, $53.31 , $37.31 , $12.87 , $17.10 , $19.11 , $25.57 , $11.90 , $20.75 , $44.73 ,56.939999,9545.523438,,,,,,,,,,
5/31/2018, $53.30 , $37.48 , $12.85 , $17.03 , $19.24 , $25.60 , $11.90 , $20.67 , $44.29 ,56.900002,9700.453125,,,,,,,,,,
6/1/2018, $53.48 , $37.37 , $12.84 , $17.12 , $19.41 , $25.58 , $11.85 , $20.63 , $44.75 ,57.75,9766.177734,,,,,,,,,,
6/4/2018, $53.75 , $37.47 , $12.55 , $17.16 , $19.61 , $25.59 , $11.77 , $20.61 , $44.93 ,58.290001,9710.950195,,,,,,,,,,
6/5/2018, $53.78 , $37.52 , $12.54 , $17.23 , $19.89 , $25.70 , $11.87 , $20.62 , $44.73 ,58.5,9879.612305,,,,,,,,,,
6/6/2018, $53.19 , $37.63 , $12.55 , $17.19 , $20.10 , $25.81 , $11.89 , $20.47 , $45.12 ,58.810001,9908.077148,,,,,,,,,,
6/7/2018, $52.00 , $37.73 , $12.80 , $17.14 , $19.81 , $25.81 , $11.86 , $20.47 , $45.05 ,58.389999,9967.124023,,,,,,,,,,
6/8/2018, $52.37 , $37.81 , $12.72 , $17.17 , $19.88 , $25.83 , $11.83 , $20.50 , $45.26 ,58.369999,9852.15918,,,,,,,,,,
6/11/2018, $52.46 , $37.84 , $12.81 , $17.11 , $19.87 , $25.95 , $11.95 , $20.56 , $45.49 ,58.52,8970.016602,,,,,,,,,,
6/12/2018, $52.72 , $37.88 , $12.70 , $17.18 , $20.14 , $25.98 , $11.99 , $20.60 , $45.18 ,58.75,8566.941406,,,,,,,,,,
6/13/2018, $52.90 , $37.95 , $12.62 , $17.08 , $20.09 , $25.94 , $11.95 , $20.60 , $45.34 ,58.799999,8237.725586,,,,,,,,,,
6/14/2018, $53.41 , $38.01 , $12.58 , $17.13 , $20.30 , $26.07 , $12.15 , $20.69 , $45.69 ,59.400002,8752.051758,,,,,,,,,,
6/15/2018, $53.89 , $38.01 , $12.39 , $17.26 , $20.46 , $26.05 , $11.99 , $20.94 , $45.79 ,59.259998,8522.040039,,,,,,,,,,
6/18/2018, $54.13 , $38.10 , $12.56 , $17.40 , $20.59 , $26.15 , $12.00 , $20.94 , $45.39 ,59.23,8897.370117,,,,,,,,,,
6/19/2018, $53.99 , $37.96 , $12.49 , $17.34 , $20.43 , $26.05 , $12.02 , $21.07 , $45.28 ,59.040001,8988.449219,,,,,,,,,,
6/20/2018, $54.82 , $38.17 , $12.65 , $17.33 , $20.73 , $26.23 , $11.97 , $21.16 , $45.60 ,59.529999,9016.199219,,,,,,,,,,
6/21/2018, $54.65 , $38.18 , $12.40 , $17.33 , $20.43 , $26.08 , $11.90 , $21.11 , $45.35 ,58.970001,8962.667969,,,,,,,,,,
6/22/2018, $54.88 , $38.33 , $12.85 , $17.35 , $20.20 , $26.26 , $12.03 , $21.20 , $45.68 ,58.75,8071.839844,,,,,,,,,,
6/25/2018, $54.88 , $37.62 , $12.54 , $17.22 , $19.61 , $25.66 , $11.90 , $21.07 , $44.79 ,57.389999,8309.535156,,,,,,,,,,
6/26/2018, $55.36 , $37.63 , $12.87 , $17.22 , $19.72 , $25.81 , $11.92 , $21.10 , $44.76 ,57.59,8102.143555,,,,,,,,,,
6/27/2018, $54.93 , $37.48 , $13.05 , $17.13 , $19.40 , $25.74 , $11.89 , $21.15 , $44.46 ,56.759998,8206.838867,,,,,,,,,,
6/28/2018, $55.27 , $37.30 , $12.96 , $17.24 , $19.39 , $25.65 , $11.82 , $21.04 , $44.46 ,57.310001,7823.829102,,,,,,,,,,
6/29/2018, $54.84 , $37.41 , $13.11 , $17.22 , $19.36 , $25.82 , $11.96 , $21.07 , $44.74 ,57.360001,8168.358398,,,,,,,,,,
7/3/2018, $54.30 , $37.39 , $13.03 , $17.41 , $19.54 , $25.78 , $12.16 , $21.18 , $44.76 ,57.200001,8580.53418,,,,,,,,,,
7/4/2018, $54.42 , $37.48 , $13.14 , $17.37 , $19.63 , $25.88 , $12.08 , $21.30 , $44.94 ,57.240002,8665.881836,,,,,,,,,,
7/5/2018, $53.94 , $37.40 , $12.99 , $17.42 , $19.59 , $25.83 , $12.23 , $21.45 , $45.19 ,57.849998,8722.501953,,,,,,,,,,
7/6/2018, $54.43 , $37.56 , $13.18 , $17.47 , $19.87 , $25.97 , $12.15 , $21.45 , $45.73 ,58.669998,8728.270508,,,,,,,,,,
7/9/2018, $54.76 , $37.75 , $13.28 , $17.44 , $20.13 , $26.13 , $12.09 , $21.26 , $46.01 ,59.209999,8838.43457,,,,,,,,,,
7/10/2018, $55.44 , $37.92 , $13.48 , $17.45 , $20.27 , $26.29 , $12.10 , $21.30 , $46.23 ,59.380001,8318.1875,,,,,,,,,,
7/11/2018, $55.78 , $37.72 , $13.27 , $17.38 , $20.26 , $26.09 , $11.90 , $21.29 , $45.92 ,58.990002,8444.214844,,,,,,,,,,
7/12/2018, $56.76 , $37.97 , $13.34 , $17.45 , $20.81 , $26.31 , $11.91 , $21.35 , $46.48 ,59.93,8200.228516,,,,,,,,,,
7/13/2018, $56.96 , $37.91 , $13.45 , $17.41 , $20.73 , $26.31 , $11.82 , $21.27 , $46.70 ,60.110001,8206.77832,,,,,,,,,,
7/16/2018, $57.13 , $38.02 , $13.17 , $17.41 , $20.63 , $26.20 , $11.77 , $21.29 , $46.40 ,59.869999,8855.962891,,,,,,,,,,
7/17/2018, $56.98 , $38.07 , $13.20 , $17.47 , $20.79 , $26.23 , $11.84 , $21.32 , $46.74 ,60.279999,9665.237305,,,,,,,,,,
7/18/2018, $56.41 , $38.06 , $13.11 , $17.38 , $20.91 , $26.19 , $11.83 , $21.23 , $46.80 ,60.16,9705.842773,,,,,,,,,,
7/19/2018, $56.58 , $38.03 , $13.09 , $17.44 , $21.14 , $26.28 , $11.85 , $21.33 , $46.60 ,59.889999,9898.069336,,,,,,,,,,
7/20/2018, $56.08 , $37.94 , $13.03 , $17.27 , $20.98 , $26.10 , $11.80 , $21.30 , $46.52 ,59.860001,9667.003906,,,,,,,,,,
7/23/2018, $56.07 , $38.08 , $13.00 , $17.39 , $20.88 , $26.07 , $11.61 , $21.21 , $46.56 ,59.990002,10153.21875,,,,,,,,,,
7/24/2018, $55.21 , $38.14 , $13.02 , $17.24 , $20.58 , $26.06 , $11.66 , $21.20 , $46.89 ,60.25,11075.38672,,,,,,,,,,
7/25/2018, $54.92 , $38.07 , $13.05 , $17.27 , $20.63 , $26.09 , $11.65 , $21.10 , $47.16 ,61.009998,10666.89648,,,,,,,,,,
7/26/2018, $55.27 , $38.10 , $13.16 , $17.24 , $20.53 , $26.15 , $11.42 , $21.23 , $47.33 ,60.23,10388.73926,,,,,,,,,,
7/27/2018, $55.35 , $38.06 , $13.11 , $17.21 , $19.65 , $26.05 , $11.39 , $21.11 , $47.05 ,59.41,10655.33789,,,,,,,,,,
7/30/2018, $54.88 , $38.08 , $13.19 , $17.23 , $18.96 , $25.99 , $11.34 , $21.08 , $47.06 ,58.490002,10656.71094,,,,,,,,,,
7/31/2018, $54.92 , $38.25 , $13.18 , $17.37 , $18.91 , $26.10 , $11.34 , $21.20 , $47.35 ,58.810001,10129.35449,,,,,,,,,,
8/1/2018, $54.63 , $38.27 , $13.16 , $17.38 , $18.71 , $26.02 , $11.23 , $21.19 , $47.55 ,59.16,9911.620117,,,,,,,,,,
8/2/2018, $54.55 , $38.21 , $13.11 , $17.44 , $19.15 , $26.09 , $11.18 , $21.27 , $47.71 ,59.970001,9854.699219,,,,,,,,,,
8/3/2018, $54.73 , $38.15 , $13.04 , $17.65 , $19.18 , $26.10 , $11.24 , $21.45 , $47.88 ,60.119999,9655.786133,,,,,,,,,,
8/7/2018, $53.92 , $37.83 , $12.92 , $17.42 , $19.06 , $25.92 , $11.02 , $21.41 , $47.93 ,60.740002,8817.548828,,,,,,,,,,
8/8/2018, $54.02 , $38.11 , $12.83 , $17.51 , $19.29 , $25.94 , $11.03 , $21.38 , $47.91 ,60.860001,8209.521484,,,,,,,,,,
8/9/2018, $54.16 , $38.43 , $12.79 , $17.52 , $19.57 , $26.08 , $10.98 , $21.37 , $47.83 ,60.810001,8567.599609,,,,,,,,,,
8/10/2018, $53.29 , $38.23 , $12.83 , $17.44 , $19.66 , $25.97 , $10.98 , $21.19 , $47.43 ,60.349998,8126.708984,,,,,,,,,,
8/13/2018, $53.60 , $38.22 , $12.70 , $17.54 , $19.59 , $25.84 , $10.70 , $21.07 , $47.43 ,60.259998,8269.338867,,,,,,,,,,
8/14/2018, $54.08 , $38.58 , $12.74 , $17.67 , $19.69 , $25.97 , $10.49 , $21.12 , $47.65 ,60.610001,8094.961426,,,,,,,,,,
8/15/2018, $54.04 , $38.47 , $12.28 , $17.74 , $19.35 , $25.69 , $9.90 , $21.16 , $47.40 ,59.830002,8290.026367,,,,,,,,,,
8/16/2018, $54.80 , $38.68 , $12.33 , $17.80 , $19.39 , $25.82 , $9.68 , $21.35 , $47.86 ,59.950001,8336.504883,,,,,,,,,,
8/17/2018, $55.09 , $38.93 , $12.40 , $17.92 , $19.25 , $25.98 , $9.86 , $21.43 , $48.11 ,60.080002,8591.012695,,,,,,,,,,
8/20/2018, $54.67 , $38.89 , $12.45 , $17.96 , $19.17 , $25.99 , $9.89 , $21.41 , $48.21 ,60.049999,8226.323242,,,,,,,,,,
8/21/2018, $54.51 , $38.76 , $12.52 , $18.00 , $19.03 , $25.95 , $9.94 , $21.36 , $48.30 ,60.259998,8457.450195,,,,,,,,,,
8/22/2018, $54.55 , $38.89 , $12.72 , $17.93 , $19.12 , $26.03 , $10.01 , $21.30 , $48.35 ,60.41,8294.824219,,,,,,,,,,
8/23/2018, $54.41 , $38.86 , $12.74 , $17.85 , $19.38 , $26.00 , $9.82 , $21.27 , $48.30 ,60.34,8558.079102,,,,,,,,,,
8/24/2018, $54.03 , $38.84 , $12.80 , $17.78 , $19.45 , $26.04 , $10.05 , $21.28 , $48.50 ,60.950001,8749.387695,,,,,,,,,,
8/27/2018, $54.06 , $38.87 , $12.91 , $17.76 , $19.52 , $26.18 , $10.16 , $21.15 , $48.65 ,61.459999,8921.116211,,,,,,,,,,
8/28/2018, $53.72 , $38.78 , $12.80 , $17.77 , $19.56 , $26.04 , $9.97 , $21.16 , $48.67 ,61.540001,9169.813477,,,,,,,,,,
8/29/2018, $53.80 , $38.87 , $12.86 , $17.71 , $19.63 , $26.11 , $9.94 , $21.06 , $48.85 ,62.299999,9093.655273,,,,,,,,,,
8/30/2018, $54.05 , $38.83 , $12.77 , $17.71 , $19.81 , $26.09 , $9.85 , $21.23 , $48.75 ,62.150002,9061.231445,,,,,,,,,,
8/31/2018, $53.73 , $38.62 , $12.63 , $17.72 , $19.90 , $25.93 , $9.85 , $21.10 , $48.68 ,62.310001,9172.782227,,,,,,,,,,
9/4/2018, $53.22 , $38.51 , $12.39 , $17.65 , $19.92 , $25.77 , $9.60 , $21.08 , $48.40 ,62.040001,9698.250977,,,,,,,,,,
9/5/2018, $53.23 , $38.56 , $12.32 , $17.70 , $19.51 , $25.74 , $9.50 , $21.11 , $48.10 ,61.139999,8949.553711,,,,,,,,,,
9/6/2018, $54.31 , $38.59 , $12.08 , $17.75 , $19.23 , $25.67 , $9.48 , $21.19 , $48.26 ,60.66,8588.470703,,,,,,,,,,
9/7/2018, $54.20 , $38.51 , $12.10 , $17.78 , $19.41 , $25.66 , $9.54 , $21.16 , $48.20 ,60.5,8504.84375,,,,,,,,,,
9/10/2018, $54.35 , $38.48 , $11.98 , $17.82 , $19.54 , $25.61 , $9.40 , $21.23 , $48.29 ,60.610001,8328.619141,,,,,,,,,,
9/11/2018, $54.05 , $38.47 , $11.97 , $17.97 , $19.73 , $25.66 , $9.32 , $21.15 , $48.24 ,61.119999,8257.383789,,,,,,,,,,
9/12/2018, $54.61 , $38.20 , $11.93 , $18.05 , $19.67 , $25.60 , $9.55 , $21.22 , $48.55 ,60.919998,8255.43457,,,,,,,,,,
9/13/2018, $54.20 , $38.21 , $11.93 , $18.14 , $19.69 , $25.53 , $9.54 , $21.21 , $48.94 ,61.52,8473.154297,,,,,,,,,,
9/14/2018, $54.14 , $38.34 , $11.90 , $18.17 , $19.75 , $25.56 , $9.51 , $21.15 , $48.87 ,61.419998,8491.271484,,,,,,,,,,
9/17/2018, $53.98 , $38.44 , $11.82 , $18.21 , $19.56 , $25.66 , $9.68 , $21.35 , $48.75 ,60.459999,8203.875,,,,,,,,,,
9/18/2018, $54.70 , $38.66 , $12.13 , $18.03 , $19.90 , $25.86 , $9.72 , $21.30 , $48.99 ,61,8264.212891,,,,,,,,,,
9/19/2018, $54.37 , $38.60 , $12.07 , $17.82 , $19.92 , $25.57 , $9.84 , $21.15 , $48.93 ,60.970001,8265.633789,,,,,,,,,,
9/20/2018, $54.00 , $38.85 , $11.94 , $17.79 , $20.00 , $25.67 , $9.85 , $20.92 , $49.30 ,61.59,8416.222656,,,,,,,,,,
9/21/2018, $54.16 , $38.85 , $12.04 , $17.91 , $19.85 , $25.67 , $9.77 , $20.98 , $49.35 ,61.23,8702.612305,,,,,,,,,,
9/24/2018, $53.93 , $38.83 , $12.32 , $17.87 , $19.83 , $25.66 , $9.85 , $20.78 , $49.24 ,61.459999,8540.990234,,,,,,,,,,
9/25/2018, $53.71 , $38.73 , $12.24 , $17.88 , $19.80 , $25.61 , $9.91 , $20.69 , $49.39 ,61.560001,8352.085938,,,,,,,,,,
9/26/2018, $53.59 , $38.81 , $12.20 , $17.68 , $19.80 , $25.60 , $9.70 , $20.79 , $49.63 ,61.529999,8466.589844,,,,,,,,,,
9/27/2018, $53.71 , $38.82 , $12.42 , $17.59 , $20.02 , $25.70 , $9.72 , $20.79 , $49.85 ,62.130001,8704.779297,,,,,,,,,,
9/28/2018, $53.37 , $38.48 , $12.27 , $17.56 , $19.88 , $25.47 , $9.68 , $20.84 , $49.84 ,62.049999,8581.266602,,,,,,,,,,
10/1/2018, $53.01 , $38.39 , $12.50 , $17.51 , $19.65 , $25.54 , $9.63 , $20.74 , $50.15 ,62.189999,8441.632813,,,,,,,,,,
10/2/2018, $53.25 , $38.13 , $12.27 , $17.49 , $19.19 , $25.40 , $9.96 , $20.75 , $50.10 ,62.080002,8405.90332,,,,,,,,,,
10/3/2018, $52.90 , $38.22 , $12.50 , $17.40 , $19.39 , $25.48 , $9.84 , $20.60 , $50.19 ,62.119999,8376.350586,,,,,,,,,,
10/4/2018, $52.50 , $38.11 , $12.43 , $17.24 , $18.95 , $25.39 , $9.88 , $20.43 , $49.45 ,60.970001,8500.042969,,,,,,,,,,
10/5/2018, $52.18 , $37.92 , $12.25 , $17.14 , $18.81 , $25.30 , $9.84 , $20.42 , $49.31 ,60.220001,8577.118164,,,,,,,,,,
10/9/2018, $52.25 , $37.83 , $12.20 , $17.15 , $18.36 , $25.17 , $9.70 , $20.42 , $49.34 ,59.970001,8593.716797,,,,,,,,,,
10/10/2018, $51.51 , $37.24 , $11.73 , $16.94 , $17.67 , $24.62 , $9.89 , $20.27 , $48.30 ,57.389999,8599.444336,,,,,,,,,,
10/11/2018, $51.16 , $36.48 , $11.35 , $16.85 , $17.71 , $24.33 , $10.62 , $20.22 , $47.12 ,56.66,8152.274902,,,,,,,,,,
10/12/2018, $51.88 , $36.57 , $11.44 , $16.90 , $18.03 , $24.47 , $10.53 , $20.33 , $47.40 ,58.349998,8181.10498,,,,,,,,,,
10/15/2018, $51.81 , $36.33 , $11.34 , $16.94 , $17.88 , $24.47 , $10.67 , $20.28 , $47.55 ,57.5,8567.546875,,,,,,,,,,
10/16/2018, $51.86 , $36.63 , $11.45 , $17.06 , $18.57 , $24.72 , $10.60 , $20.30 , $48.65 ,59.220001,8533.024414,,,,,,,,,,
10/17/2018, $51.86 , $36.83 , $11.28 , $17.08 , $18.29 , $24.65 , $10.58 , $20.50 , $48.92 ,59.18,8525.396484,,,,,,,,,,
10/18/2018, $51.81 , $36.50 , $11.11 , $17.02 , $18.07 , $24.45 , $10.71 , $20.42 , $48.37 ,57.810001,8470.085938,,,,,,,,,,
10/19/2018, $52.68 , $36.56 , $11.18 , $17.22 , $17.78 , $24.56 , $10.74 , $20.66 , $48.28 ,57.790001,8479.391602,,,,,,,,,,
10/22/2018, $52.61 , $36.42 , $11.15 , $17.22 , $18.28 , $24.45 , $10.60 , $20.65 , $47.90 ,58.040001,8486.508789,,,,,,,,,,
10/23/2018, $52.70 , $36.39 , $10.89 , $17.19 , $18.05 , $24.25 , $10.73 , $20.69 , $47.58 ,57.810001,8471.543945,,,,,,,,,,
10/24/2018, $52.37 , $35.52 , $10.50 , $17.17 , $17.40 , $23.68 , $10.52 , $20.84 , $46.14 ,55.18,8479.24707,,,,,,,,,,
10/25/2018, $52.49 , $35.56 , $10.68 , $17.16 , $17.73 , $23.70 , $9.98 , $20.67 , $46.43 ,57.150002,8465.450195,,,,,,,,,,
10/26/2018, $51.97 , $35.40 , $10.73 , $17.18 , $17.55 , $23.63 , $10.07 , $20.58 , $45.79 ,55.610001,8494.820313,,,,,,,,,,
10/29/2018, $51.96 , $35.24 , $10.41 , $17.03 , $17.33 , $23.39 , $10.08 , $20.29 , $45.75 ,54.459999,8314.287109,,,,,,,,,,
10/30/2018, $52.63 , $35.69 , $10.48 , $17.21 , $17.64 , $23.66 , $10.13 , $20.08 , $46.70 ,55.279999,8308.161133,,,,,,,,,,
10/31/2018, $53.11 , $35.89 , $10.53 , $17.21 , $18.27 , $23.87 , $10.03 , $20.15 , $46.95 ,56.630001,8313.848633,,,,,,,,,,
11/1/2018, $52.73 , $35.85 , $10.64 , $17.45 , $18.51 , $24.08 , $10.37 , $20.17 , $47.31 ,57.360001,8347.704102,,,,,,,,,,
11/2/2018, $52.36 , $36.02 , $10.49 , $16.99 , $18.34 , $24.03 , $10.39 , $20.05 , $46.98 ,56.450001,8381.953125,,,,,,,,,,
11/5/2018, $53.42 , $36.13 , $10.70 , $17.24 , $18.15 , $24.18 , $10.38 , $20.39 , $47.55 ,56.290001,8416.495117,,,,,,,,,,
11/6/2018, $53.50 , $36.18 , $10.77 , $17.42 , $18.17 , $24.31 , $10.30 , $20.67 , $47.50 ,56.68,8478.661133,,,,,,,,,,
11/7/2018, $54.40 , $36.21 , $10.82 , $17.50 , $18.67 , $24.43 , $10.23 , $20.84 , $48.85 ,58.439999,8567.31543,,,,,,,,,,
11/8/2018, $54.62 , $36.35 , $10.64 , $17.55 , $18.70 , $24.39 , $10.26 , $20.72 , $48.81 ,58.07,8483.118164,,,,,,,,,,
11/9/2018, $55.07 , $36.34 , $10.45 , $17.63 , $18.25 , $24.28 , $10.13 , $20.82 , $48.82 ,57.209999,8437.044922,,,,,,,,,,
11/12/2018, $54.95 , $36.15 , $10.34 , $17.68 , $17.84 , $24.10 , $9.94 , $20.99 , $48.19 ,55.439999,8435.529297,,,,,,,,,,
11/13/2018, $54.62 , $36.31 , $10.04 , $17.67 , $18.01 , $24.06 , $9.82 , $21.08 , $48.00 ,55.529999,8410.743164,,,,,,,,,,
11/14/2018, $54.63 , $36.24 , $10.13 , $17.63 , $18.10 , $24.08 , $10.08 , $21.12 , $47.66 ,55,7605.79248,,,,,,,,,,
11/15/2018, $54.23 , $36.27 , $10.10 , $17.53 , $18.30 , $24.10 , $10.21 , $21.10 , $47.94 ,55.830002,7440.827637,,,,,,,,,,
11/16/2018, $54.47 , $36.22 , $10.05 , $17.51 , $18.49 , $24.12 , $10.35 , $21.07 , $48.22 ,55.799999,7330.995117,,,,,,,,,,
11/19/2018, $54.25 , $35.93 , $10.04 , $17.39 , $17.67 , $23.99 , $10.36 , $21.05 , $47.73 ,53.919998,6416.970215,,,,,,,,,,
11/20/2018, $53.77 , $35.46 , $9.75 , $17.30 , $17.74 , $23.68 , $10.42 , $20.88 , $47.30 ,53,5923.880859,,,,,,,,,,
11/21/2018, $54.75 , $35.87 , $9.99 , $17.39 , $17.91 , $24.03 , $10.66 , $21.11 , $47.28 ,53.470001,6088.827148,,,,,,,,,,
11/22/2018, $54.93 , $35.77 , $10.05 , $17.36 , $18.02 , $24.01 , $10.68 , $21.00 , $47.00 ,52.93,5758.871094,,,,,,,,,,
11/23/2018, $55.40 , $35.81 , $9.58 , $17.40 , $18.06 , $23.86 , $10.43 , $21.08 , $47.37 ,53.060001,5753.913086,,,,,,,,,,
11/26/2018, $55.61 , $35.96 , $9.55 , $17.28 , $18.42 , $23.91 , $10.35 , $20.92 , $47.71 ,54.220001,5009.055176,,,,,,,,,,
11/27/2018, $55.30 , $35.90 , $9.39 , $17.26 , $18.42 , $23.81 , $10.17 , $20.82 , $47.95 ,54.41,5079.486816,,,,,,,,,,
11/28/2018, $56.16 , $36.58 , $9.37 , $17.41 , $18.81 , $24.13 , $10.39 , $20.85 , $48.77 ,56.139999,5651.852539,,,,,,,,,,
11/29/2018, $56.80 , $36.48 , $9.53 , $17.45 , $18.76 , $24.21 , $10.34 , $20.98 , $49.15 ,56,5680.485352,,,,,,,,,,
11/30/2018, $56.85 , $36.46 , $9.48 , $17.49 , $18.84 , $24.20 , $10.27 , $21.00 , $49.56 ,56.400002,5338.42334,,,,,,,,,,
12/3/2018, $56.78 , $36.41 , $9.84 , $17.39 , $18.97 , $24.32 , $10.42 , $21.09 , $49.75 ,57.27,5139.602539,,,,,,,,,,
12/4/2018, $56.61 , $35.82 , $9.64 , $17.32 , $18.67 , $24.01 , $10.57 , $21.28 , $48.78 ,55.150002,5246.239746,,,,,,,,,,
12/5/2018, $56.83 , $35.91 , $9.89 , $17.42 , $18.74 , $24.20 , $10.59 , $21.28 , $48.70 ,56,5017.814941,,,,,,,,,,
12/6/2018, $56.78 , $35.34 , $9.35 , $17.62 , $18.76 , $23.82 , $10.72 , $21.34 , $47.73 ,55.490002,4715.793945,,,,,,,,,,
12/7/2018, $56.01 , $35.02 , $9.48 , $17.63 , $18.24 , $23.62 , $10.96 , $21.24 , $47.51 ,53.77,4556.553223,,,,,,,,,,
12/10/2018, $56.42 , $34.87 , $9.34 , $17.55 , $18.54 , $23.49 , $11.01 , $21.10 , $47.58 ,54.290001,4692.000488,,,,,,,,,,
12/11/2018, $56.61 , $34.66 , $9.21 , $17.54 , $18.61 , $23.41 , $10.95 , $21.07 , $47.40 ,54.470001,4582.441406,,,,,,,,,,
12/12/2018, $56.67 , $34.85 , $9.33 , $17.35 , $18.94 , $23.58 , $11.14 , $21.15 , $48.18 ,54.970001,4655.430664,,,,,,,,,,
12/13/2018, $57.19 , $34.72 , $9.34 , $17.38 , $18.81 , $23.54 , $11.19 , $21.27 , $48.16 ,54.950001,4423.692871,,,,,,,,,,
12/14/2018, $56.58 , $34.65 , $9.06 , $17.46 , $17.91 , $23.29 , $10.92 , $21.07 , $46.77 ,53.59,4339.57959,,,,,,,,,,
12/17/2018, $56.08 , $34.19 , $8.84 , $17.02 , $17.39 , $22.93 , $11.15 , $20.68 , $45.73 ,52.330002,4756.118164,,,,,,,,,,
12/18/2018, $56.31 , $34.24 , $8.74 , $17.25 , $17.78 , $23.03 , $11.44 , $20.66 , $45.46 ,52.740002,4974.987793,,,,,,,,,,
12/19/2018, $56.06 , $33.88 , $8.73 , $17.10 , $17.72 , $22.76 , $10.83 , $20.50 , $44.93 ,51.639999,5047.40625,,,,,,,,,,
12/20/2018, $55.49 , $33.60 , $8.59 , $16.95 , $17.23 , $22.58 , $11.31 , $20.19 , $44.31 ,50.669998,5581.30957,,,,,,,,,,
12/21/2018, $55.18 , $32.97 , $8.43 , $16.79 , $16.71 , $22.28 , $11.28 , $19.94 , $43.93 ,49.040001,5299.509766,,,,,,,,,,
12/24/2018, $55.09 , $32.75 , $8.17 , $16.55 , $16.67 , $22.03 , $11.61 , $19.44 , $42.90 ,47.93,5551.193848,,,,,,,,,,
12/27/2018, $55.73 , $33.57 , $8.59 , $16.74 , $17.50 , $22.63 , $11.67 , $19.87 , $44.59 ,50.810001,4978.065918,,,,,,,,,,
12/28/2018, $55.92 , $33.62 , $8.71 , $16.73 , $17.50 , $22.61 , $11.50 , $20.01 , $44.50 ,50.900002,5350.458984,,,,,,,,,,
12/31/2018, $56.25 , $33.80 , $8.80 , $16.79 , $17.84 , $22.79 , $11.70 , $20.23 , $44.59 ,50.900002,5107.154297,,,,,,,,,,
1/2/2019, $55.84 , $33.88 , $8.97 , $16.75 , $17.60 , $22.80 , $11.62 , $20.22 , $44.31 ,51.32,5376.787598,,,,,,,,,,
1/3/2019, $55.54 , $33.53 , $8.94 , $16.64 , $16.95 , $22.57 , $11.69 , $20.26 , $43.75 ,49.650002,5172.015625,,,,,,,,,,
1/4/2019, $55.91 , $34.08 , $9.22 , $16.68 , $17.41 , $22.94 , $11.50 , $20.25 , $44.86 ,51.84,5160.067871,,,,,,,,,,
1/7/2019, $56.80 , $34.06 , $9.22 , $16.88 , $17.81 , $23.05 , $11.25 , $20.35 , $45.00 ,52.360001,5352.473145,,,,,,,,,,
1/8/2019, $57.21 , $34.23 , $9.22 , $17.05 , $18.08 , $23.22 , $11.18 , $20.58 , $45.43 ,52.869999,5339.38623,,,,,,,,,,
1/9/2019, $57.55 , $34.79 , $9.43 , $17.19 , $18.36 , $23.54 , $11.29 , $20.63 , $45.47 ,53.279999,5331.23584,,,,,,,,,,
1/10/2019, $57.66 , $35.02 , $9.53 , $17.30 , $18.51 , $23.69 , $11.18 , $20.86 , $45.76 ,53.419998,4870.826172,,,,,,,,,,
1/11/2019, $58.23 , $35.09 , $9.54 , $17.47 , $18.57 , $23.75 , $11.23 , $20.84 , $45.69 ,53.220001,4892.772461,,,,,,,,,,
1/14/2019, $58.40 , $35.08 , $9.56 , $17.54 , $18.45 , $23.81 , $11.12 , $20.68 , $45.21 ,52.849998,4920.77002,,,,,,,,,,
1/15/2019, $58.47 , $35.28 , $9.74 , $17.52 , $18.71 , $23.93 , $10.88 , $20.97 , $45.84 ,53.73,4814.562012,,,,,,,,,,
1/16/2019, $58.36 , $35.63 , $9.65 , $17.64 , $18.84 , $24.02 , $10.92 , $20.94 , $45.87 ,53.790001,4846.743652,,,,,,,,,,
1/17/2019, $58.45 , $35.94 , $9.71 , $17.60 , $18.91 , $24.18 , $10.95 , $21.12 , $46.10 ,54.139999,4885.530273,,,,,,,,,,
1/18/2019, $58.48 , $36.25 , $9.78 , $17.59 , $19.12 , $24.35 , $10.81 , $21.23 , $46.61 ,54.650002,4850.602539,,,,,,,,,,
1/21/2019, $58.40 , $36.35 , $9.75 , $17.62 , $19.06 , $24.35 , $10.81 , $21.18 , $46.51 ,54.650002,4755.314941,,,,,,,,,,
1/22/2019, $58.27 , $36.26 , $9.44 , $17.60 , $18.89 , $24.22 , $10.99 , $21.23 , $46.24 ,53.450001,4815.174316,,,,,,,,,,
1/23/2019, $58.29 , $36.17 , $9.34 , $17.66 , $19.10 , $24.20 , $11.01 , $21.26 , $46.39 ,53.709999,4783.622559,,,,,,,,,,
1/24/2019, $58.21 , $36.23 , $9.47 , $17.79 , $19.22 , $24.32 , $11.09 , $21.36 , $46.04 ,54.049999,4807.227539,,,,,,,,,,
1/25/2019, $57.97 , $36.17 , $9.48 , $17.84 , $19.40 , $24.43 , $11.35 , $21.38 , $46.05 ,54.619999,4757.976074,,,,,,,,,,
1/28/2019, $58.00 , $36.25 , $9.42 , $17.95 , $19.37 , $24.47 , $11.50 , $21.31 , $45.57 ,53.939999,4602.441895,,,,,,,,,,
